policynumber,age,numberofclaims,ncdlevel19,ncdlevel20
4877,23,0,2,2
4878,55,0,0,1
4879,22,0,-1,0
4880,25,0,1,2
4881,52,0,1,2
4882,23,0,2,2
4883,55,1,0,-1
4884,51,0,2,2
4885,51,0,0,1
4886,24,0,0,1
4887,20,0,2,2
4888,25,0,-2,-1
4889,21,0,0,1
4890,53,1,0,-1
4891,23,1,0,-1
4892,51,0,1,2
4893,23,0,1,2
4894,54,0,0,1
4895,54,0,-1,0
4896,50,0,-1,0
4897,23,0,2,2
4898,53,0,0,1
4899,21,0,2,2
4900,51,0,0,1
4901,21,0,-1,0
4902,53,1,-1,-2
4903,20,1,-2,-2
4904,54,1,-1,-2
4905,54,0,2,2
4906,24,0,1,2
4907,21,0,1,2
4908,51,1,2,1
4909,55,0,-2,-1
4910,21,0,2,2
4911,52,0,-1,0
4912,52,0,-1,0
4913,54,0,-2,-1
4914,55,0,-1,0
4915,51,0,0,1
4916,53,0,-2,-1
4917,55,0,-1,0
4918,21,0,-2,-1
4919,24,0,2,2
4920,54,0,-1,0
4921,51,0,2,2
4922,21,0,2,2
4923,51,0,2,2
4924,25,0,-2,-1
4925,21,0,0,1
4926,53,0,-2,-1
4927,20,0,2,2
4928,22,0,-2,-1
4929,22,0,-1,0
4930,52,0,1,2
4931,52,0,-1,0
4932,50,0,-2,-1
4933,53,0,0,1
4934,24,1,2,1
4935,50,0,0,1
4936,52,0,-2,-1
4937,50,0,-1,0
4938,24,0,1,2
4939,50,0,1,2
4940,51,0,-2,-1
4941,22,0,-1,0
4942,23,0,0,1
4943,52,0,2,2
4944,24,0,-2,-1
4945,54,1,-1,-2
4946,51,0,0,1
4947,52,0,-1,0
4948,51,0,0,1
4949,21,0,0,1
4950,52,0,1,2
4951,22,0,2,2
4952,51,0,-1,0
4953,22,0,1,2
4954,23,0,-1,0
4955,23,0,1,2
4956,55,0,-2,-1
4957,22,0,2,2
4958,21,0,-2,-1
4959,21,1,-2,-2
4960,21,0,-2,-1
4961,22,1,2,1
4962,24,0,2,2
4963,24,0,0,1
4964,23,0,2,2
4965,54,0,-2,-1
4966,21,0,0,1
4967,51,0,-1,0
4968,52,0,1,2
4969,24,0,-1,0
4970,54,0,-1,0
4971,22,1,2,1
4972,51,0,-2,-1
4973,53,1,-2,-2
4974,51,0,-1,0
4975,53,0,-1,0
4976,21,0,2,2
4977,25,0,-2,-1
4978,22,0,-2,-1
4979,51,0,1,2
4980,51,0,2,2
4981,52,1,0,-1
4982,50,0,1,2
4983,23,0,2,2
4984,23,0,0,1
4985,53,0,2,2
4986,25,0,0,1
4987,23,0,1,2
4988,52,0,2,2
4989,22,0,2,2
4990,53,0,-1,0
4991,51,0,-2,-1
4992,54,0,0,1
4993,22,1,-1,-2
4994,54,0,-2,-1
4995,22,0,2,2
4996,54,0,-1,0
4997,51,1,-1,-2
4998,22,0,-1,0
4999,54,0,-2,-1
5000,52,0,-2,-1
5001,52,0,1,2
5002,52,1,-2,-2
5003,52,0,1,2
5004,55,0,2,2
5005,21,0,-1,0
5006,51,0,0,1
5007,51,0,-2,-1
5008,20,0,0,1
5009,22,0,-2,-1
5010,23,0,2,2
5011,52,0,-2,-1
5012,53,1,0,-1
5013,22,0,-1,0
5014,21,1,1,0
5015,54,0,-1,0
5016,23,1,-1,-2
5017,20,0,2,2
5018,23,0,1,2
5019,23,1,-2,-2
5020,50,0,-2,-1
5021,23,1,-1,-2
5022,24,1,-2,-2
5023,54,0,-1,0
5024,54,0,-1,0
5025,23,0,2,2
5026,53,0,0,1
5027,24,0,-2,-1
5028,22,0,-2,-1
5029,24,0,-2,-1
5030,51,0,0,1
5031,24,0,2,2
5032,55,0,1,2
5033,53,0,0,1
5034,54,0,0,1
5035,51,0,-1,0
5036,21,1,-2,-2
5037,22,0,-1,0
5038,55,0,1,2
5039,25,0,-2,-1
5040,21,1,0,-1
5041,23,1,1,0
5042,53,0,0,1
5043,55,1,0,-1
5044,51,1,-2,-2
5045,20,0,2,2
5046,22,1,0,-1
5047,54,0,-1,0
5048,22,0,2,2
5049,50,0,2,2
5050,50,1,-2,-2
5051,54,0,0,1
5052,52,0,-2,-1
5053,22,0,1,2
5054,25,2,0,-2
5055,53,0,-2,-1
5056,22,0,1,2
5057,24,0,2,2
5058,53,0,0,1
5059,23,0,1,2
5060,53,0,2,2
5061,23,0,2,2
5062,55,0,-1,0
5063,24,0,0,1
5064,54,0,2,2
5065,24,0,-2,-1
5066,53,0,-1,0
5067,53,0,0,1
5068,24,0,-1,0
5069,23,0,1,2
5070,24,0,-1,0
5071,25,0,2,2
5072,23,0,0,1
5073,51,0,2,2
5074,22,0,0,1
5075,24,0,0,1
5076,21,0,-2,-1
5077,52,0,2,2
5078,55,0,-1,0
5079,55,0,-1,0
5080,53,0,0,1
5081,22,0,-2,-1
5082,23,0,0,1
5083,51,1,0,-1
5084,22,0,1,2
5085,22,0,0,1
5086,24,0,1,2
5087,51,0,-2,-1
5088,22,0,-1,0
5089,22,0,0,1
5090,52,0,1,2
5091,20,0,-2,-1
5092,53,0,-2,-1
5093,24,1,-1,-2
5094,22,0,-2,-1
5095,51,0,2,2
5096,50,0,2,2
5097,50,0,-2,-1
5098,55,0,0,1
5099,22,0,1,2
5100,51,0,-1,0
5101,50,0,-1,0
5102,21,0,1,2
5103,55,0,-1,0
5104,50,0,1,2
5105,53,0,0,1
5106,51,0,1,2
5107,53,0,-1,0
5108,24,0,1,2
5109,50,0,-1,0
5110,21,0,1,2
5111,21,0,-2,-1
5112,53,0,-2,-1
5113,53,1,2,1
5114,24,0,0,1
5115,22,0,2,2
5116,24,0,0,1
5117,21,0,-2,-1
5118,24,0,0,1
5119,24,0,-1,0
5120,24,0,0,1
5121,51,0,1,2
5122,52,1,2,1
5123,24,1,-1,-2
5124,23,0,1,2
5125,51,0,0,1
5126,54,0,1,2
5127,24,0,0,1
5128,24,1,-2,-2
5129,22,0,2,2
5130,55,0,-2,-1
5131,51,0,-1,0
5132,21,0,1,2
5133,54,0,1,2
5134,23,0,-1,0
5135,54,1,-1,-2
5136,51,0,2,2
5137,55,0,-1,0
5138,51,2,1,-1
5139,53,0,0,1
5140,53,0,0,1
5141,53,0,1,2
5142,22,0,2,2
5143,24,0,0,1
5144,21,0,-1,0
5145,50,0,-1,0
5146,53,0,1,2
5147,24,0,0,1
5148,54,0,1,2
5149,22,0,0,1
5150,52,0,-1,0
5151,52,0,1,2
5152,20,0,2,2
5153,53,0,-2,-1
5154,55,0,1,2
5155,53,1,0,-1
5156,52,0,2,2
5157,20,0,2,2
5158,50,0,-2,-1
5159,55,0,-1,0
5160,53,0,0,1
5161,24,1,0,-1
5162,20,0,-1,0
5163,51,0,2,2
5164,24,0,-1,0
5165,20,0,-2,-1
5166,50,0,2,2
5167,21,0,-2,-1
5168,22,0,0,1
5169,24,0,2,2
5170,52,0,1,2
5171,53,0,1,2
5172,21,0,2,2
5173,23,0,-2,-1
5174,51,0,-2,-1
5175,52,0,2,2
5176,51,0,-2,-1
5177,22,0,2,2
5178,22,0,-1,0
5179,23,0,2,2
5180,52,0,1,2
5181,24,0,-2,-1
5182,53,0,-2,-1
5183,51,0,2,2
5184,54,0,-1,0
5185,52,1,0,-1
5186,55,1,-1,-2
5187,25,0,-2,-1
5188,24,0,-2,-1
5189,55,1,-2,-2
5190,53,0,2,2
5191,22,1,1,0
5192,55,0,2,2
5193,52,0,1,2
5194,24,0,-1,0
5195,55,0,-2,-1
5196,24,0,-2,-1
5197,54,0,0,1
5198,52,1,1,0
5199,23,0,-2,-1
5200,21,1,0,-1
5201,21,1,2,1
5202,51,0,-2,-1
5203,54,0,1,2
5204,52,0,0,1
5205,23,0,2,2
5206,22,0,-1,0
5207,52,0,-1,0
5208,24,1,1,0
5209,51,0,1,2
5210,51,0,2,2
5211,22,1,-1,-2
5212,23,0,-1,0
5213,54,0,-2,-1
5214,22,0,-1,0
5215,23,0,2,2
5216,54,0,2,2
5217,24,0,2,2
5218,51,0,-1,0
5219,24,0,1,2
5220,21,1,-1,-2
5221,54,0,1,2
5222,23,0,0,1
5223,21,0,1,2
5224,54,0,1,2
5225,23,0,1,2
5226,55,0,0,1
5227,21,0,0,1
5228,51,0,1,2
5229,54,0,-2,-1
5230,50,0,-2,-1
5231,23,0,-2,-1
5232,52,0,-1,0
5233,23,1,-2,-2
5234,23,0,-1,0
5235,54,0,2,2
5236,25,0,-1,0
5237,52,0,-2,-1
5238,52,0,-2,-1
5239,50,0,1,2
5240,53,0,1,2
5241,51,1,1,0
5242,22,0,0,1
5243,22,0,0,1
5244,21,0,-2,-1
5245,55,1,1,0
5246,50,0,-2,-1
5247,20,0,1,2
5248,23,0,-2,-1
5249,22,0,2,2
5250,24,0,0,1
5251,23,0,0,1
5252,24,0,2,2
5253,51,0,-1,0
5254,24,0,-2,-1
5255,22,0,-1,0
5256,24,0,-1,0
5257,52,1,2,1
5258,53,0,-1,0
5259,21,0,0,1
5260,22,0,1,2
5261,52,0,2,2
5262,20,0,-1,0
5263,52,0,-2,-1
5264,52,0,2,2
5265,54,0,-1,0
5266,51,0,-1,0
5267,53,0,0,1
5268,55,0,1,2
5269,21,1,1,0
5270,23,0,1,2
5271,21,1,1,0
5272,52,0,-2,-1
5273,23,1,0,-1
5274,22,0,-2,-1
5275,21,0,0,1
5276,53,0,-2,-1
5277,23,0,-2,-1
5278,51,0,-1,0
5279,24,0,2,2
5280,21,0,0,1
5281,52,0,-1,0
5282,53,0,1,2
5283,20,0,0,1
5284,22,0,0,1
5285,51,0,-1,0
5286,52,0,-2,-1
5287,53,0,-2,-1
5288,25,0,1,2
5289,23,0,2,2
5290,24,0,-1,0
5291,22,0,-2,-1
5292,52,0,0,1
5293,22,0,-1,0
5294,52,0,2,2
5295,23,0,0,1
5296,25,1,1,0
5297,23,0,-2,-1
5298,52,0,1,2
5299,52,0,2,2
5300,24,0,2,2
5301,20,0,-1,0
5302,23,1,-2,-2
5303,52,0,1,2
5304,51,0,-2,-1
5305,25,1,-2,-2
5306,55,0,0,1
5307,24,1,-1,-2
5308,51,0,2,2
5309,51,0,0,1
5310,50,0,-1,0
5311,53,0,-2,-1
5312,20,0,1,2
5313,53,0,2,2
5314,21,0,-2,-1
5315,51,0,1,2
5316,52,0,1,2
5317,55,0,0,1
5318,50,0,1,2
5319,20,0,0,1
5320,50,0,1,2
5321,53,0,0,1
5322,23,0,2,2
5323,50,0,1,2
5324,21,0,-1,0
5325,24,1,0,-1
5326,51,0,0,1
5327,24,0,2,2
5328,23,0,0,1
5329,50,0,-1,0
5330,22,0,-1,0
5331,54,0,2,2
5332,53,0,1,2
5333,53,0,0,1
5334,53,0,0,1
5335,22,1,2,1
5336,54,0,-1,0
5337,55,0,0,1
5338,53,0,0,1
5339,21,0,0,1
5340,50,0,-2,-1
5341,22,0,-1,0
5342,25,0,2,2
5343,54,0,-2,-1
5344,54,0,-2,-1
5345,21,0,-2,-1
5346,22,0,-2,-1
5347,54,0,0,1
5348,54,0,-2,-1
5349,22,0,0,1
5350,24,0,0,1
5351,52,1,-1,-2
5352,53,0,-2,-1
5353,50,0,1,2
5354,54,0,0,1
5355,50,0,2,2
5356,52,0,-2,-1
5357,23,0,2,2
5358,53,0,0,1
5359,22,0,-2,-1
5360,52,1,2,1
5361,20,0,1,2
5362,50,0,2,2
5363,52,0,2,2
5364,55,0,0,1
5365,21,0,1,2
5366,53,0,-2,-1
5367,53,0,2,2
5368,23,0,-1,0
5369,54,0,0,1
5370,23,0,-1,0
5371,51,0,-1,0
5372,55,0,1,2
5373,52,0,2,2
5374,54,0,2,2
5375,54,0,-1,0
5376,51,0,0,1
5377,25,0,2,2
5378,20,0,-1,0
5379,51,0,-1,0
5380,55,0,0,1
5381,55,1,-1,-2
5382,20,0,0,1
5383,23,1,-1,-2
5384,51,0,0,1
5385,24,0,2,2
5386,25,1,2,1
5387,23,0,0,1
5388,53,0,2,2
5389,55,0,1,2
5390,55,0,0,1
5391,24,0,2,2
5392,25,0,-1,0
5393,25,0,-2,-1
5394,51,0,1,2
5395,21,0,2,2
5396,52,0,0,1
5397,22,0,1,2
5398,22,0,-2,-1
5399,21,0,0,1
5400,22,0,-2,-1
5401,23,0,-2,-1
5402,53,0,-2,-1
5403,53,0,2,2
5404,50,1,2,1
5405,23,0,-2,-1
5406,51,0,1,2
5407,53,0,-1,0
5408,55,0,0,1
5409,53,0,2,2
5410,50,0,2,2
5411,54,0,-2,-1
5412,22,1,0,-1
5413,23,0,1,2
5414,21,0,2,2
5415,20,0,-2,-1
5416,20,0,-1,0
5417,55,0,1,2
5418,52,0,0,1
5419,51,0,2,2
5420,20,1,2,1
5421,23,0,0,1
5422,51,0,-2,-1
5423,55,0,1,2
5424,50,0,1,2
5425,52,0,1,2
5426,22,1,0,-1
5427,22,0,-1,0
5428,53,0,0,1
5429,52,0,-2,-1
5430,51,0,1,2
5431,20,0,-1,0
5432,24,0,1,2
5433,23,1,1,0
5434,21,0,0,1
5435,23,0,-2,-1
5436,50,0,2,2
5437,22,1,0,-1
5438,23,2,-1,-2
5439,51,0,1,2
5440,22,0,1,2
5441,25,1,-1,-2
5442,23,0,-1,0
5443,20,0,0,1
5444,24,0,-2,-1
5445,21,0,0,1
5446,22,0,0,1
5447,53,0,-2,-1
5448,23,0,1,2
5449,21,0,0,1
5450,22,0,0,1
5451,50,0,-2,-1
5452,22,0,-2,-1
5453,53,0,-1,0
5454,21,1,-1,-2
5455,25,0,1,2
5456,54,0,0,1
5457,54,0,1,2
5458,23,0,2,2
5459,52,0,-2,-1
5460,50,0,-2,-1
5461,54,1,-2,-2
5462,53,0,2,2
5463,23,0,2,2
5464,21,0,-2,-1
5465,23,0,-2,-1
5466,24,0,-1,0
5467,22,0,-2,-1
5468,54,0,0,1
5469,50,0,-1,0
5470,52,1,1,0
5471,54,0,0,1
5472,54,0,0,1
5473,22,1,-1,-2
5474,21,0,-2,-1
5475,54,0,-2,-1
5476,24,0,1,2
5477,21,0,0,1
5478,51,0,0,1
5479,23,0,-2,-1
5480,52,0,-1,0
5481,54,0,-1,0
5482,25,0,1,2
5483,53,0,1,2
5484,21,1,2,1
5485,25,0,2,2
5486,51,0,1,2
5487,53,1,2,1
5488,21,0,-1,0
5489,23,0,2,2
5490,50,0,0,1
5491,53,0,-1,0
5492,24,1,0,-1
5493,55,0,-2,-1
5494,53,0,-2,-1
5495,53,0,-2,-1
5496,23,0,0,1
5497,51,1,1,0
5498,50,0,-1,0
5499,23,0,-2,-1
5500,53,0,-1,0
5501,53,0,1,2
5502,54,0,1,2
5503,52,0,0,1
5504,54,0,0,1
5505,52,0,2,2
5506,23,0,-1,0
5507,22,1,0,-1
5508,55,0,1,2
5509,54,0,-2,-1
5510,21,0,1,2
5511,51,0,1,2
5512,20,0,1,2
5513,52,0,2,2
5514,52,0,2,2
5515,52,1,-1,-2
5516,23,0,-1,0
5517,22,0,-1,0
5518,53,1,-2,-2
5519,51,0,1,2
5520,52,0,1,2
5521,21,0,1,2
5522,24,0,2,2
5523,24,0,0,1
5524,21,0,1,2
5525,22,0,0,1
5526,50,1,-1,-2
5527,21,0,2,2
5528,24,0,2,2
5529,52,0,2,2
5530,25,1,-2,-2
5531,52,0,2,2
5532,21,0,1,2
5533,21,0,-1,0
5534,51,1,1,0
5535,50,0,-1,0
5536,23,1,-1,-2
5537,53,0,-1,0
5538,50,0,1,2
5539,23,1,1,0
5540,23,0,-1,0
5541,53,0,2,2
5542,24,0,2,2
5543,22,0,1,2
5544,52,0,1,2
5545,52,0,-1,0
5546,52,0,1,2
5547,54,0,1,2
5548,53,0,2,2
5549,23,0,-1,0
5550,25,0,1,2
5551,24,1,0,-1
5552,52,0,0,1
5553,23,1,-2,-2
5554,53,0,0,1
5555,23,0,0,1
5556,52,0,1,2
5557,23,0,-1,0
5558,21,1,0,-1
5559,22,0,-2,-1
5560,50,0,-2,-1
5561,53,0,0,1
5562,23,1,2,1
5563,22,0,1,2
5564,22,0,1,2
5565,22,0,0,1
5566,53,0,1,2
5567,54,0,0,1
5568,52,0,0,1
5569,24,0,0,1
5570,54,0,-2,-1
5571,54,2,2,0
5572,50,0,-1,0
5573,51,0,1,2
5574,53,0,-1,0
5575,53,0,0,1
5576,20,1,2,1
5577,22,0,-2,-1
5578,20,1,1,0
5579,25,0,0,1
5580,52,0,2,2
5581,20,0,-2,-1
5582,24,0,0,1
5583,20,0,2,2
5584,20,0,-1,0
5585,50,0,1,2
5586,51,0,1,2
5587,50,0,2,2
5588,55,0,1,2
5589,25,0,2,2
5590,53,1,0,-1
5591,24,0,1,2
5592,23,0,0,1
5593,51,0,-1,0
5594,25,0,-1,0
5595,24,0,0,1
5596,23,0,-1,0
5597,54,0,-2,-1
5598,25,0,-2,-1
5599,55,0,0,1
5600,52,0,-1,0
5601,54,0,2,2
5602,23,0,-1,0
5603,52,0,0,1
5604,22,0,-1,0
5605,54,0,0,1
5606,24,0,1,2
5607,23,1,-1,-2
5608,25,0,-2,-1
5609,23,0,2,2
5610,54,0,2,2
5611,22,0,1,2
5612,20,0,0,1
5613,51,0,-2,-1
5614,53,0,-2,-1
5615,24,0,1,2
5616,54,1,-1,-2
5617,51,0,2,2
5618,51,0,2,2
5619,52,0,-1,0
5620,51,1,1,0
5621,21,0,0,1
5622,21,0,1,2
5623,50,0,-1,0
5624,24,0,-2,-1
5625,51,0,2,2
5626,54,1,0,-1
5627,54,0,0,1
5628,55,0,2,2
5629,22,1,2,1
5630,22,0,0,1
5631,55,0,-2,-1
5632,21,1,-2,-2
5633,22,0,0,1
5634,24,0,0,1
5635,22,0,2,2
5636,24,0,0,1
5637,24,0,-1,0
5638,50,0,-1,0
5639,23,0,2,2
5640,22,0,0,1
5641,25,0,0,1
5642,54,0,-1,0
5643,51,0,-2,-1
5644,53,0,2,2
5645,51,0,-1,0
5646,21,0,-2,-1
5647,53,0,0,1
5648,51,0,1,2
5649,53,0,0,1
5650,52,0,-2,-1
5651,22,2,0,-2
5652,23,0,-2,-1
5653,51,0,2,2
5654,24,0,-1,0
5655,53,0,-1,0
5656,22,0,-1,0
5657,20,0,-1,0
5658,20,0,1,2
5659,52,2,0,-2
5660,51,0,-2,-1
5661,54,0,-2,-1
5662,21,0,-1,0
5663,24,0,0,1
5664,22,0,0,1
5665,23,0,1,2
5666,22,0,-2,-1
5667,22,0,-2,-1
5668,24,0,-1,0
5669,21,0,-2,-1
5670,24,0,-1,0
5671,55,0,0,1
5672,52,0,-1,0
5673,23,1,-1,-2
5674,24,0,-2,-1
5675,53,0,1,2
5676,22,1,2,1
5677,54,2,-1,-2
5678,20,0,-2,-1
5679,53,0,0,1
5680,55,0,0,1
5681,22,0,1,2
5682,51,0,2,2
5683,21,0,-1,0
5684,52,0,1,2
5685,23,0,2,2
5686,51,0,1,2
5687,54,0,1,2
5688,25,0,2,2
5689,55,0,2,2
5690,54,0,-2,-1
5691,21,0,-1,0
5692,22,0,-1,0
5693,54,0,-2,-1
5694,22,0,0,1
5695,54,0,2,2
5696,23,0,-1,0
5697,53,0,0,1
5698,51,0,2,2
5699,23,0,2,2
5700,55,0,0,1
5701,23,0,-2,-1
5702,25,0,2,2
5703,22,0,2,2
5704,53,0,1,2
5705,21,0,2,2
5706,53,0,-2,-1
5707,23,0,0,1
5708,53,0,2,2
5709,25,1,2,1
5710,22,0,0,1
5711,51,1,0,-1
5712,50,0,-2,-1
5713,21,0,2,2
5714,53,0,0,1
5715,51,0,-1,0
5716,25,0,0,1
5717,20,0,0,1
5718,53,0,0,1
5719,53,0,-2,-1
5720,50,0,2,2
5721,23,0,0,1
5722,24,0,0,1
5723,23,0,-2,-1
5724,55,0,-1,0
5725,53,0,2,2
5726,23,0,-2,-1
5727,20,1,-1,-2
5728,51,0,-2,-1
5729,55,0,-1,0
5730,21,1,-1,-2
5731,22,0,2,2
5732,25,0,0,1
5733,22,0,-2,-1
5734,53,0,-2,-1
5735,22,0,2,2
5736,53,1,1,0
5737,55,1,-1,-2
5738,54,0,0,1
5739,24,0,0,1
5740,53,0,-1,0
5741,22,2,-2,-2
5742,54,0,-1,0
5743,50,0,1,2
5744,22,0,-1,0
5745,22,0,2,2
5746,54,0,0,1
5747,54,0,1,2
5748,54,0,-2,-1
5749,24,0,-1,0
5750,53,0,2,2
5751,53,0,1,2
5752,52,0,1,2
5753,22,0,0,1
5754,21,0,-2,-1
5755,21,0,0,1
5756,53,0,-2,-1
5757,21,0,-1,0
5758,24,0,-1,0
5759,52,0,2,2
5760,53,0,0,1
5761,53,0,-2,-1
5762,53,0,-2,-1
5763,51,0,1,2
5764,22,1,2,1
5765,22,0,2,2
5766,25,0,0,1
5767,54,0,-2,-1
5768,21,0,-1,0
5769,22,0,-2,-1
5770,23,0,2,2
5771,22,0,-2,-1
5772,55,0,-2,-1
5773,22,0,0,1
5774,52,0,0,1
5775,22,0,2,2
5776,25,1,2,1
5777,52,1,1,0
5778,53,1,-2,-2
5779,21,0,0,1
5780,54,0,2,2
5781,23,0,-2,-1
5782,52,0,2,2
5783,24,0,-1,0
5784,52,1,2,1
5785,20,0,0,1
5786,22,0,1,2
5787,24,0,0,1
5788,54,0,2,2
5789,24,0,0,1
5790,55,0,-2,-1
5791,20,0,-2,-1
5792,54,0,-1,0
5793,22,1,0,-1
5794,24,0,1,2
5795,53,0,0,1
5796,22,0,-2,-1
5797,23,1,-2,-2
5798,22,0,1,2
5799,21,0,-2,-1
5800,53,0,-1,0
5801,52,0,0,1
5802,52,1,2,1
5803,24,0,-2,-1
5804,20,0,0,1
5805,23,1,-2,-2
5806,23,0,1,2
5807,50,0,0,1
5808,25,0,2,2
5809,24,0,1,2
5810,23,1,0,-1
5811,52,0,2,2
5812,53,0,0,1
5813,21,1,-2,-2
5814,22,0,-2,-1
5815,52,1,0,-1
5816,53,0,-1,0
5817,51,0,2,2
5818,23,0,1,2
5819,22,0,-2,-1
5820,24,0,1,2
5821,25,1,2,1
5822,24,0,2,2
5823,21,0,2,2
5824,22,1,-1,-2
5825,21,0,-1,0
5826,52,0,2,2
5827,23,0,0,1
5828,24,0,0,1
5829,51,0,-2,-1
5830,50,0,0,1
5831,52,0,-2,-1
5832,24,0,0,1
5833,53,0,2,2
5834,52,0,0,1
5835,24,0,-2,-1
5836,20,0,-2,-1
5837,54,0,0,1
5838,24,0,-2,-1
5839,23,0,-2,-1
5840,23,0,0,1
5841,24,1,0,-1
5842,53,0,-1,0
5843,25,0,-1,0
5844,21,0,0,1
5845,52,0,0,1
5846,21,0,0,1
5847,51,0,0,1
5848,55,1,1,0
5849,54,0,1,2
5850,20,1,-2,-2
5851,21,0,-1,0
5852,20,0,2,2
5853,52,0,2,2
5854,54,0,-2,-1
5855,50,0,-2,-1
5856,54,0,1,2
5857,23,0,0,1
5858,52,0,1,2
5859,20,0,-2,-1
5860,51,2,1,-1
5861,21,0,1,2
5862,22,0,-2,-1
5863,22,0,0,1
5864,21,0,-2,-1
5865,23,0,1,2
5866,54,0,2,2
5867,55,0,-2,-1
5868,22,1,1,0
5869,21,0,-1,0
5870,54,0,-2,-1
5871,55,0,-2,-1
5872,53,0,1,2
5873,20,0,0,1
5874,52,0,-2,-1
5875,52,0,-1,0
5876,24,0,0,1
5877,24,0,-1,0
5878,54,0,-2,-1
5879,21,0,2,2
5880,53,0,-2,-1
5881,20,0,2,2
5882,55,0,-2,-1
5883,53,0,-2,-1
5884,24,0,-2,-1
5885,50,0,-2,-1
5886,52,1,2,1
5887,55,1,2,1
5888,23,0,1,2
5889,20,0,0,1
5890,22,1,-2,-2
5891,51,0,-2,-1
5892,22,1,-1,-2
5893,21,0,1,2
5894,24,0,0,1
5895,55,0,-2,-1
5896,25,0,-1,0
5897,21,1,0,-1
5898,21,1,-2,-2
5899,54,0,1,2
5900,51,0,2,2
5901,55,0,1,2
5902,23,0,2,2
5903,50,1,1,0
5904,20,0,-1,0
5905,24,0,1,2
5906,20,0,1,2
5907,25,1,1,0
5908,24,0,0,1
5909,53,0,2,2
5910,22,0,2,2
5911,54,1,-1,-2
5912,53,0,-1,0
5913,25,0,-2,-1
5914,25,0,-2,-1
5915,50,0,1,2
5916,53,0,-2,-1
5917,53,0,1,2
5918,22,0,0,1
5919,54,0,2,2
5920,53,0,-2,-1
5921,21,0,-2,-1
5922,20,0,1,2
5923,22,0,1,2
5924,51,0,-1,0
5925,55,0,-1,0
5926,20,0,1,2
5927,24,1,1,0
5928,54,0,1,2
5929,21,0,2,2
5930,24,0,-1,0
5931,20,0,2,2
5932,54,0,-2,-1
5933,24,0,-2,-1
5934,21,0,-2,-1
5935,23,0,-2,-1
5936,24,1,2,1
5937,25,0,-1,0
5938,23,0,0,1
5939,51,0,1,2
5940,53,0,0,1
5941,22,1,-1,-2
5942,21,0,0,1
5943,21,0,0,1
5944,24,0,1,2
5945,25,1,2,1
5946,22,0,2,2
5947,53,0,1,2
5948,21,0,2,2
5949,20,1,2,1
5950,53,0,1,2
5951,54,0,0,1
5952,50,0,-1,0
5953,22,0,1,2
5954,55,0,2,2
5955,20,0,-2,-1
5956,52,0,0,1
5957,51,1,1,0
5958,55,0,-1,0
5959,20,1,-2,-2
5960,51,0,1,2
5961,52,0,-2,-1
5962,23,0,1,2
5963,22,2,1,-1
5964,21,0,-2,-1
5965,54,2,-2,-2
5966,50,0,2,2
5967,21,0,1,2
5968,52,1,0,-1
5969,24,0,-2,-1
5970,52,0,-1,0
5971,55,0,0,1
5972,53,1,1,0
5973,24,0,-2,-1
5974,54,0,2,2
5975,24,0,1,2
5976,53,0,2,2
5977,24,0,-2,-1
5978,50,0,1,2
5979,22,0,1,2
5980,23,0,1,2
5981,22,1,0,-1
5982,23,0,0,1
5983,21,0,2,2
5984,54,0,0,1
5985,23,0,2,2
5986,55,1,2,1
5987,51,0,-2,-1
5988,55,0,2,2
5989,51,0,-1,0
5990,53,0,1,2
5991,50,0,-1,0
5992,25,0,1,2
5993,54,0,-1,0
5994,22,0,1,2
5995,24,0,-2,-1
5996,54,1,1,0
5997,55,1,1,0
5998,53,1,-2,-2
5999,21,0,0,1
6000,22,1,2,1
6001,22,0,1,2
6002,24,0,-1,0
6003,24,0,2,2
6004,23,0,0,1
6005,52,0,-2,-1
6006,50,0,1,2
6007,55,0,1,2
6008,23,0,0,1
6009,55,2,-1,-2
6010,25,0,1,2
6011,54,0,-1,0
6012,20,0,0,1
6013,50,0,-1,0
6014,23,0,1,2
6015,23,0,0,1
6016,52,1,1,0
6017,51,0,2,2
6018,22,0,1,2
6019,53,0,-1,0
6020,23,1,-2,-2
6021,24,1,-1,-2
6022,23,0,-2,-1
6023,23,0,1,2
6024,23,0,2,2
6025,22,0,1,2
6026,53,1,-2,-2
6027,25,0,2,2
6028,20,0,-2,-1
6029,54,0,-1,0
6030,25,0,2,2
6031,24,1,0,-1
6032,51,0,0,1
6033,55,0,-2,-1
6034,53,0,2,2
6035,51,1,2,1
6036,20,0,0,1
6037,55,0,1,2
6038,22,0,-1,0
6039,52,0,2,2
6040,53,1,1,0
6041,24,0,-2,-1
6042,20,0,0,1
6043,22,0,2,2
6044,52,0,-1,0
6045,53,1,-1,-2
6046,53,0,-2,-1
6047,50,0,2,2
6048,25,0,0,1
6049,54,0,0,1
6050,24,0,-2,-1
6051,50,0,1,2
6052,54,0,1,2
6053,53,0,0,1
6054,54,0,0,1
6055,20,0,-2,-1
6056,54,0,-2,-1
6057,51,0,0,1
6058,51,0,-1,0
6059,21,0,-1,0
6060,53,1,-2,-2
6061,24,0,-2,-1
6062,51,1,1,0
6063,21,0,0,1
6064,24,0,-2,-1
6065,51,0,-2,-1
6066,53,0,1,2
6067,53,0,0,1
6068,52,0,2,2
6069,51,0,0,1
6070,22,0,1,2
6071,51,0,1,2
6072,55,0,1,2
